artist_name,artist_id,album_title,album_id,explicit_tracks,release_date,album_uri
Parcels,3oKRxpszQKUjjaHz388fVA,Gamesofluck,0ugE0qpkFDNLYFmNiUOOKA,False,2016-10-28,spotify:album:0ugE0qpkFDNLYFmNiUOOKA
Parcels,3oKRxpszQKUjjaHz388fVA,Myenemy,5PSwNHo5NCwxIZFSfONZsi,False,2016-09-30,spotify:album:5PSwNHo5NCwxIZFSfONZsi
Parcels,3oKRxpszQKUjjaHz388fVA,Anotherclock,691R6VuIS22JxvlJu9IJxY,False,2016-06-24,spotify:album:691R6VuIS22JxvlJu9IJxY
Parcels,3oKRxpszQKUjjaHz388fVA,Herefore (Roisto Remix),4HWhwIE2s1u3cSOXZQ6QRk,False,2016-06-01,spotify:album:4HWhwIE2s1u3cSOXZQ6QRk
Parcels,3oKRxpszQKUjjaHz388fVA,Herefore,64y2FEirLrcvWRiltcWRty,False,2016-05-20,spotify:album:64y2FEirLrcvWRiltcWRty
EZTV,34S3YvCj4dDuVG4pYToIuf,Daytime,2WpFeGs1f6RjQj29eRWAqh,False,2018-09-04,spotify:album:2WpFeGs1f6RjQj29eRWAqh
EZTV,34S3YvCj4dDuVG4pYToIuf,Don't Forget About Me,0z4hG54Mm80Y886Ht0BzpR,False,2018-01-19,spotify:album:0z4hG54Mm80Y886Ht0BzpR
EZTV,34S3YvCj4dDuVG4pYToIuf,Reason to Run,7BE4WlRThsFZLld2cEtR5U,False,2016-08-19,spotify:album:7BE4WlRThsFZLld2cEtR5U
EZTV,34S3YvCj4dDuVG4pYToIuf,High Flying Faith,5OkaeaUEVHRw0K0k5FKeaa,False,2016-07-06,spotify:album:5OkaeaUEVHRw0K0k5FKeaa
EZTV,34S3YvCj4dDuVG4pYToIuf,Dust in the Sky,4YpqZryGGKuRsyEChCUdm9,False,2015-05-08,spotify:album:4YpqZryGGKuRsyEChCUdm9
Giant Drag,76KTyb3jlFkOgQAwvAImf6,Swan Song,3THgqojP1BMIh5eNt8ZRmC,False,2010-02-16,spotify:album:3THgqojP1BMIh5eNt8ZRmC
Giant Drag,76KTyb3jlFkOgQAwvAImf6,Kevin Is Gay,6YZkp4JzUHLj2OOXH3x4Qh,False,2005-01-01,spotify:album:6YZkp4JzUHLj2OOXH3x4Qh
Giant Drag,76KTyb3jlFkOgQAwvAImf6,Sony Connect Session,1kgFJ3GnXir8c3vRlgS3uq,False,2005-01-01,spotify:album:1kgFJ3GnXir8c3vRlgS3uq
Lowly,721bfjbiX9Koqt2rO8PWOY,stephen,4F86QgHfuu1HyeoTPlWjvb,False,2019-03-25,spotify:album:4F86QgHfuu1HyeoTPlWjvb
Lowly,721bfjbiX9Koqt2rO8PWOY,baglaens,7MPzox3QpGGMCEkTxOUHUh,False,2019-01-14,spotify:album:7MPzox3QpGGMCEkTxOUHUh
Lowly,721bfjbiX9Koqt2rO8PWOY,Wood,4LCcITBHwFPk3gTFSaQion,False,2018-04-26,spotify:album:4LCcITBHwFPk3gTFSaQion
Lowly,721bfjbiX9Koqt2rO8PWOY,Prepare the Lake,3wI9KxBZz7IJkcCq8nylfq,False,2017-02-03,spotify:album:3wI9KxBZz7IJkcCq8nylfq
Lowly,721bfjbiX9Koqt2rO8PWOY,Word,1uGIfEySPb7KyYxy0dbA1N,False,2016-11-02,spotify:album:1uGIfEySPb7KyYxy0dbA1N
Lowly,721bfjbiX9Koqt2rO8PWOY,Deer Eyes,49yYMqmWCPpTO5hZiB81YM,False,2016-08-22,spotify:album:49yYMqmWCPpTO5hZiB81YM
Lowly,721bfjbiX9Koqt2rO8PWOY,Cyrus Skies (Miley Cyrus & Her Dead Petz Cover),18mI5YoOiLHkputKxWd01Y,False,2016-05-30,spotify:album:18mI5YoOiLHkputKxWd01Y
Lowly,721bfjbiX9Koqt2rO8PWOY,Sink Way Into Me,2wviCkv2haMfAoadESNE66,False,2015-10-30,spotify:album:2wviCkv2haMfAoadESNE66
Lowly,721bfjbiX9Koqt2rO8PWOY,Fire,1zK2nOAgbq7VKIvBtQAJ6w,False,2015-09-28,spotify:album:1zK2nOAgbq7VKIvBtQAJ6w
Lowly,721bfjbiX9Koqt2rO8PWOY,Stones in the Water,2bvVsONpBRJpwwvSWlNU6Q,False,2014-10-07,spotify:album:2bvVsONpBRJpwwvSWlNU6Q
Lowly,721bfjbiX9Koqt2rO8PWOY,Forward,53ZQtWHJm7u2lGXk0huuOK,False,2014-10-07,spotify:album:53ZQtWHJm7u2lGXk0huuOK
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,Winter Breaking,3LWOMnHnOm65Nn7G3SuOsi,False,2019-12-20,spotify:album:3LWOMnHnOm65Nn7G3SuOsi
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,In A Van,4B81UpQIirzcpyrPrW9pD3,False,2019-09-09,spotify:album:4B81UpQIirzcpyrPrW9pD3
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,Wait A Minute,0DonBdMNRMQyCwfF2Nnk4J,False,2019-04-03,spotify:album:0DonBdMNRMQyCwfF2Nnk4J
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,The Wandering Star,6v1PgxTVx9Sl05S3Jq5eSL,False,2018-01-12,spotify:album:6v1PgxTVx9Sl05S3Jq5eSL
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,Moon Barks At The Dog,12FaM8H0qbPJbWHmV46p69,False,2017-11-14,spotify:album:12FaM8H0qbPJbWHmV46p69
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,Book Of The Dead On Sale,2sOz8TblxFiIaEdncXU89f,False,2017-05-16,spotify:album:2sOz8TblxFiIaEdncXU89f
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,The Mallwalker,4olt3b1YK3Fj5hrIQwqkLL,False,2016-12-09,spotify:album:4olt3b1YK3Fj5hrIQwqkLL
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,Bad Ideas,2CjA5Wphz8MGMHcU9BcZc8,False,2015-09-29,spotify:album:2CjA5Wphz8MGMHcU9BcZc8
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,River,2OJsFH5V9uK3ObnQfd5owy,False,2015-09-08,spotify:album:2OJsFH5V9uK3ObnQfd5owy
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,Sleeper Hold,34Vew9YiEGDwdCLAFie01I,False,2015-08-18,spotify:album:34Vew9YiEGDwdCLAFie01I
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,Passionate Kisses,3RALgujdtPml5WGDODiQt3,False,2014-10-21,spotify:album:3RALgujdtPml5WGDODiQt3
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,Grey Flag,2jn5uh6nZW15LrDEV5P4xq,False,2010-03-30,spotify:album:2jn5uh6nZW15LrDEV5P4xq
Saintseneca,5x3hUNIfDPxP1Kr0ZaGs64,Saintseneca EP,6P98xMSMyIfQBZMrZNEQJm,False,2009-09-01,spotify:album:6P98xMSMyIfQBZMrZNEQJm
Seeing Hands,0mCJzzBei4ICBz3Sr0JWVq,Take Me Back,2zin5dTZRaLfVb2tlelCvh,False,2017-09-15,spotify:album:2zin5dTZRaLfVb2tlelCvh
Seeing Hands,0mCJzzBei4ICBz3Sr0JWVq,Love You Still,2yhtapKKy3byj4lWvZMuU6,False,2017-03-24,spotify:album:2yhtapKKy3byj4lWvZMuU6
Seeing Hands,0mCJzzBei4ICBz3Sr0JWVq,It's True,3kUbwgQygipPaRkv7vgJif,False,2016-11-25,spotify:album:3kUbwgQygipPaRkv7vgJif
Seeing Hands,0mCJzzBei4ICBz3Sr0JWVq,I Knew You,61ekk0ofTxqTaH2ZJcE0uf,False,2016-08-05,spotify:album:61ekk0ofTxqTaH2ZJcE0uf
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Innerstellar Love,41qmfxfTgOGnrSFQ7NZXbT,False,2020-04-02,spotify:album:41qmfxfTgOGnrSFQ7NZXbT
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Fair Chance,77f24Q9GaFt5QfPxo9UxD6,False,2020-03-17,spotify:album:77f24Q9GaFt5QfPxo9UxD6
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Dragonball Durag,63mrxbP4k9oZBR0LCfzZvo,False,2020-02-17,spotify:album:63mrxbP4k9oZBR0LCfzZvo
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Black Qualls (Single Version),2DW7xZRqOhta0mMUKAWs3V,False,2020-01-15,spotify:album:2DW7xZRqOhta0mMUKAWs3V
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Friend Zone (Ross from Friends Remix),2v1CbdVFL2I6UPhvzQAgID,True,2018-11-15,spotify:album:2v1CbdVFL2I6UPhvzQAgID
Thundercat,4frXpPxQQZwbCu3eTGnZEw,King of the Hill,5We6FkUlOt9F3JX5XdYDxb,True,2018-10-30,spotify:album:5We6FkUlOt9F3JX5XdYDxb
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Final Fight,4cI2jJCoYKGHXjgGQzNIgL,True,2018-04-27,spotify:album:4cI2jJCoYKGHXjgGQzNIgL
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Friend Zone,7BtFxEWgDLoJQFYxSlEutM,False,2017-02-16,spotify:album:7BtFxEWgDLoJQFYxSlEutM
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Show You The Way,6bPlttWzGdKWlHlhYLo6gS,False,2017-01-26,spotify:album:6bPlttWzGdKWlHlhYLo6gS
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Bus In These Streets,7b4scGRjKxZuYlFOXfbpVh,False,2016-08-24,spotify:album:7b4scGRjKxZuYlFOXfbpVh
Thundercat,4frXpPxQQZwbCu3eTGnZEw,The Beyond / Where the Giants Roam,0Spw6IRqNXvld8vHzrCUoB,False,2015-06-22,spotify:album:0Spw6IRqNXvld8vHzrCUoB
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Oh Sheit It's X,72L4Hn6otM6HPHoiw6rwED,False,2013-05-07,spotify:album:72L4Hn6otM6HPHoiw6rwED
Thundercat,4frXpPxQQZwbCu3eTGnZEw,$200 TB,3MWbOlvWkqd8DFia6cmMHh,False,2011-08-29,spotify:album:3MWbOlvWkqd8DFia6cmMHh
Bellows,6UkJGwmg0AXAbGBNtzs7My,The Tower,0su8YKajDzoVnpFEGZyCUS,False,2019-02-08,spotify:album:0su8YKajDzoVnpFEGZyCUS
Bellows,6UkJGwmg0AXAbGBNtzs7My,The Rose Gardener,34OI8CDvpCev2oLuUXkK6X,False,2019-01-25,spotify:album:34OI8CDvpCev2oLuUXkK6X
Bellows,6UkJGwmg0AXAbGBNtzs7My,Denouement,5IMozZzwGJXWHzv04DeCeJ,False,2019-01-11,spotify:album:5IMozZzwGJXWHzv04DeCeJ
Bellows,6UkJGwmg0AXAbGBNtzs7My,What Can I Tell You About the World?,33DYaZgdQGM5tArb5wQfAk,False,2019-01-11,spotify:album:33DYaZgdQGM5tArb5wQfAk
Bellows,6UkJGwmg0AXAbGBNtzs7My,Housekeeping,3LcLyTSySnSQpCczb82cZU,False,2018-11-01,spotify:album:3LcLyTSySnSQpCczb82cZU
Bellows,6UkJGwmg0AXAbGBNtzs7My,Bellows on Audiotree Live,5dAvOw2ylWCn0yhv3jpHUi,False,2016-09-20,spotify:album:5dAvOw2ylWCn0yhv3jpHUi
Bellows,6UkJGwmg0AXAbGBNtzs7My,Broken Skin // Blue,5ycr5cZlmEx9reLzxBwDBt,False,2013-04-10,spotify:album:5ycr5cZlmEx9reLzxBwDBt
Bellows,6UkJGwmg0AXAbGBNtzs7My,New Clothing,26Qogrb8lk39jQoJuyRdsq,False,2012-10-30,spotify:album:26Qogrb8lk39jQoJuyRdsq
You'll Never Get to Heaven,1tHzhv6nGl2i5ZaSSFiwK7,Images - Single,3kduhhVLhaVwpE0EfxHYXR,False,2017-01-24,spotify:album:3kduhhVLhaVwpE0EfxHYXR
You'll Never Get to Heaven,1tHzhv6nGl2i5ZaSSFiwK7,Adorn,47TWRNJhxMuIBOOc9RJ5LQ,False,2014-08-04,spotify:album:47TWRNJhxMuIBOOc9RJ5LQ
Mannequin Pussy,33yje3hgpNfdXpqdJQcrt9,Cream,6P81SR8feW4rCr1t43EN3O,False,2019-06-17,spotify:album:6P81SR8feW4rCr1t43EN3O
Mannequin Pussy,33yje3hgpNfdXpqdJQcrt9,Who You Are,1iPuQqpVD7tOQ2LgxlctFU,False,2019-05-20,spotify:album:1iPuQqpVD7tOQ2LgxlctFU
Mannequin Pussy,33yje3hgpNfdXpqdJQcrt9,Drunk II,4DlOPfrnHUZmUK9nHJUAhK,False,2019-04-24,spotify:album:4DlOPfrnHUZmUK9nHJUAhK
Mannequin Pussy,33yje3hgpNfdXpqdJQcrt9,Denial,6SUVn2AIZy2p03iYY4kdXK,False,2016-10-07,spotify:album:6SUVn2AIZy2p03iYY4kdXK
Mannequin Pussy,33yje3hgpNfdXpqdJQcrt9,Romantic,6ofcJT7ORqoJhbtOyGMIGC,False,2016-09-09,spotify:album:6ofcJT7ORqoJhbtOyGMIGC
Mannequin Pussy,33yje3hgpNfdXpqdJQcrt9,Emotional High,3XD9DN6WVoX04uOiCWWBpN,False,2016-08-19,spotify:album:3XD9DN6WVoX04uOiCWWBpN
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Braided Leaves,5yCVHzdoH35ghll6W7WQSY,False,2020-06-05,spotify:album:5yCVHzdoH35ghll6W7WQSY
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Berry Patch: Blended,1vOKeBovIA2A6Wuo0Mep3t,False,2020-05-01,spotify:album:1vOKeBovIA2A6Wuo0Mep3t
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Deeply (Machinedrum Remix),6uSzm6Q8KnOB2swox5ulw6,False,2020-02-21,spotify:album:6uSzm6Q8KnOB2swox5ulw6
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Berry Patch,0q7kw2q73aKIJT9FDqCFrT,False,2020-01-31,spotify:album:0q7kw2q73aKIJT9FDqCFrT
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Zaps,3D7EvmleL9IVHz183KIcSG,True,2019-12-03,spotify:album:3D7EvmleL9IVHz183KIcSG
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,ZAPS,1AZhNglpSODU7mB3nv2xJO,True,2019-12-03,spotify:album:1AZhNglpSODU7mB3nv2xJO
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Can't Hold Me (Machinedrum Remix),1c3gDtwlhTnGYmRf3YWB0o,False,2019-10-01,spotify:album:1c3gDtwlhTnGYmRf3YWB0o
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Can’t Hold Me (Machinedrum Remix),3nF2Z3mcQIgRle8wfDBhas,False,2019-10-01,spotify:album:3nF2Z3mcQIgRle8wfDBhas
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Rise (Remix),0QuCWYAhFIV2ca3ZlZlqjf,False,2019-09-20,spotify:album:0QuCWYAhFIV2ca3ZlZlqjf
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Sick Thoughts (Machinedrum Remix),2iZoQJTKtwxN3Bv1DLVuvM,True,2019-07-12,spotify:album:2iZoQJTKtwxN3Bv1DLVuvM
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Holding On (Machinedrum Remix),3icicZXzORz82APoj1MBkf,False,2019-02-19,spotify:album:3icicZXzORz82APoj1MBkf
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Stupid World (feat. Bibi Bourelly) [Machinedrum Remix],6fKTMpQTXIThJhWi985s2J,False,2019-02-01,spotify:album:6fKTMpQTXIThJhWi985s2J
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Stupid World (Machinedrum Remix),4wW8W97UWuS0Wy4pWaxu3E,False,2019-02-01,spotify:album:4wW8W97UWuS0Wy4pWaxu3E
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Stupid World (feat. Bibi Bourelly) [Machinedrum Remix] - Single,1hWVvfx5BpEXATHi0Z2vdn,False,2019-02-01,spotify:album:1hWVvfx5BpEXATHi0Z2vdn
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Ride Away,2otcGYB4wWHDJg2j44QEe8,False,2018-10-31,spotify:album:2otcGYB4wWHDJg2j44QEe8
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Heart Game,5Aq4DldGmMoM4UPGJApoTa,False,2018-07-13,spotify:album:5Aq4DldGmMoM4UPGJApoTa
Machinedrum,06xa1OLBsMQJFXcl2tQkH4,Hype Up,4Zw19jIS8jjJDsym0xH0so,False,2018-04-18,spotify:album:4Zw19jIS8jjJDsym0xH0so
IAN SWEET,6mrOjLZyPub9LcecUarcMD,Sword,54XwdtsDdCi7f6zuekUKoD,False,2020-05-20,spotify:album:54XwdtsDdCi7f6zuekUKoD
IAN SWEET,6mrOjLZyPub9LcecUarcMD,Holographic Jesus,56wqqkYo2mEX5CJ8p6Wotw,False,2018-10-02,spotify:album:56wqqkYo2mEX5CJ8p6Wotw
IAN SWEET,6mrOjLZyPub9LcecUarcMD,Spit,6i26SDmjlRyso0haHLXLpo,False,2018-09-19,spotify:album:6i26SDmjlRyso0haHLXLpo
IAN SWEET,6mrOjLZyPub9LcecUarcMD,Hiding,3OGBL6rLWc8vZJEo4ZVJze,False,2018-08-14,spotify:album:3OGBL6rLWc8vZJEo4ZVJze
IAN SWEET,6mrOjLZyPub9LcecUarcMD,Bug Museum,1FdK4aFqOKObNDlcKDjSPj,False,2017-06-02,spotify:album:1FdK4aFqOKObNDlcKDjSPj
IAN SWEET,6mrOjLZyPub9LcecUarcMD,IAN SWEET,028onTqewvBJUp58w6L1nS,False,2016-06-10,spotify:album:028onTqewvBJUp58w6L1nS
Tubeway Army,6SXZyMIzYNNfZ3NFQc3vtv,Are 'Friends' Electric?,5e1oRgc5m2cNW0L8b3bKgx,False,1979-05-04,spotify:album:5e1oRgc5m2cNW0L8b3bKgx
Tubeway Army,6SXZyMIzYNNfZ3NFQc3vtv,Down in the Park,3p1NQsGA0Z0FQU73AAOpNB,False,1979-03-16,spotify:album:3p1NQsGA0Z0FQU73AAOpNB
Tubeway Army,6SXZyMIzYNNfZ3NFQc3vtv,Bombers,3mVAGHavIYQIr059YHE1J7,False,1978-07-21,spotify:album:3mVAGHavIYQIr059YHE1J7
Tubeway Army,6SXZyMIzYNNfZ3NFQc3vtv,That's Too Bad,3JioBh13thjGloX9lUKHYa,False,1978-02-10,spotify:album:3JioBh13thjGloX9lUKHYa
The Crayon Fields,6hxZdH2MXCasVyInjfUwpv,All the Pleasures Of the World,5RmgcGRjlCJqOnCQrVeR7a,False,2019-12-06,spotify:album:5RmgcGRjlCJqOnCQrVeR7a
The Crayon Fields,6hxZdH2MXCasVyInjfUwpv,All the Pleasures of the World,3KwxAxnF4o6hO9S0hXBID1,False,2009-09-19,spotify:album:3KwxAxnF4o6hO9S0hXBID1
Mr. Gnome,2Tcg8ur8LDClHZG1I11iN8,Monster's Heart,0UVKdsD0aLtKDL6ScZXg2A,False,2015-05-12,spotify:album:0UVKdsD0aLtKDL6ScZXg2A
Mr. Gnome,2Tcg8ur8LDClHZG1I11iN8,Softly Mad,17u9hnOe3oA9LqGQskY6Mk,True,2012-03-20,spotify:album:17u9hnOe3oA9LqGQskY6Mk
Mr. Gnome,2Tcg8ur8LDClHZG1I11iN8,Tastes Like Magic,4m5anwEZ6LPypnUObcoOzp,False,2010-03-16,spotify:album:4m5anwEZ6LPypnUObcoOzp
Blah Blah Blah,1ztTVMgVpMa4gESKeL60xU,Thank You Thank You,57Frt5EPSMHLPXAw1SdnfR,False,2011-08-23,spotify:album:57Frt5EPSMHLPXAw1SdnfR
Blah Blah Blah,1ztTVMgVpMa4gESKeL60xU,Charm,2stTIk4XFgNMI0GLrX2lg9,False,2010-05-30,spotify:album:2stTIk4XFgNMI0GLrX2lg9
Whyte Horses,67tGvTTG36JaxuJ0UBkMzu,Bang Bang,1MvybPAna0HtVMZr4VoDFq,False,2020-02-14,spotify:album:1MvybPAna0HtVMZr4VoDFq
Whyte Horses,67tGvTTG36JaxuJ0UBkMzu,Seabird,5Q95T31kXuIJ6YzIgfnPWv,False,2020-02-07,spotify:album:5Q95T31kXuIJ6YzIgfnPWv
Whyte Horses,67tGvTTG36JaxuJ0UBkMzu,Tocyn,1ey9HIgMSKP7i7Y7M19qXP,False,2019-12-30,spotify:album:1ey9HIgMSKP7i7Y7M19qXP
Whyte Horses,67tGvTTG36JaxuJ0UBkMzu,Mister Natural,5wDxj2fCquUtS8hYNVjGDA,False,2019-12-12,spotify:album:5wDxj2fCquUtS8hYNVjGDA
Whyte Horses,67tGvTTG36JaxuJ0UBkMzu,Hard Times,24DAbVnyaBArxMaF515DyQ,False,2019-10-16,spotify:album:24DAbVnyaBArxMaF515DyQ
Whyte Horses,67tGvTTG36JaxuJ0UBkMzu,Ça Plane Pour Moi,1pUm0Zz5Pg0bAEy4myKjiN,False,2019-08-21,spotify:album:1pUm0Zz5Pg0bAEy4myKjiN
Whyte Horses,67tGvTTG36JaxuJ0UBkMzu,Next Year Will Be Mine / Coldest Night Of The Year,1epq14zocjZ0dBy3DGrPtI,False,2018-12-01,spotify:album:1epq14zocjZ0dBy3DGrPtI
Whyte Horses,67tGvTTG36JaxuJ0UBkMzu,I Saw The Light,0TsddgAITLX4b51ANDn25p,False,2018-08-31,spotify:album:0TsddgAITLX4b51ANDn25p
Whyte Horses,67tGvTTG36JaxuJ0UBkMzu,The Snowfalls,6zGhvL2oyUFfvCWe6zQpfI,False,2014-10-20,spotify:album:6zGhvL2oyUFfvCWe6zQpfI
Drugdealer,0tMnuEXTeJeHbslcV8OybJ,Honey,0ZQLFSSxqTRqpFwsnHolo8,False,2019-03-27,spotify:album:0ZQLFSSxqTRqpFwsnHolo8
Drugdealer,0tMnuEXTeJeHbslcV8OybJ,Honey (feat. Weyes Blood),6KGQfGLvwyxbL34r1XI4aI,False,2019-03-27,spotify:album:6KGQfGLvwyxbL34r1XI4aI
Drugdealer,0tMnuEXTeJeHbslcV8OybJ,Fools,2hxOmv0CSttGpz2S3ieWcn,False,2019-02-14,spotify:album:2hxOmv0CSttGpz2S3ieWcn
Earl King,76ox7koAGPytUmTZGU6zWn,A Mother´s Love,0Dn8YhtdgSfQyfNeHt25W4,False,2015-06-02,spotify:album:0Dn8YhtdgSfQyfNeHt25W4
Earl King,76ox7koAGPytUmTZGU6zWn,Baby You Can Get Your Gun,1zwUwvduVVjqJ3Gbsd4I1p,False,2015-06-02,spotify:album:1zwUwvduVVjqJ3Gbsd4I1p
Earl King,76ox7koAGPytUmTZGU6zWn,Trick Bag,3RfVe77cqMVzhAJZGSQ9zz,False,2015-06-02,spotify:album:3RfVe77cqMVzhAJZGSQ9zz
Earl King,76ox7koAGPytUmTZGU6zWn,"Darling, Honey, Angel, Child",6VqJPpPy2e16SQ4xJDJIyN,False,2013-05-14,spotify:album:6VqJPpPy2e16SQ4xJDJIyN
Nao,7aFTOGFDEqDtJUCziLVsVC,Orbit (Live from Air Studios),0fQTMFrlCRSyPpvTxSVMKV,False,2019-04-05,spotify:album:0fQTMFrlCRSyPpvTxSVMKV
Nao,7aFTOGFDEqDtJUCziLVsVC,Saturn (feat. Kwabs) [Live from Air Studios],52uzLLagwy3QWon0G6ZnG4,False,2019-04-05,spotify:album:52uzLLagwy3QWon0G6ZnG4
Nao,7aFTOGFDEqDtJUCziLVsVC,If You Ever (feat. 6LACK),11x0TSumiq19cSha9WoHz1,False,2018-10-23,spotify:album:11x0TSumiq19cSha9WoHz1
Nao,7aFTOGFDEqDtJUCziLVsVC,Curiosity,71rdhgc90Jjqd1QLcHFjHe,False,2018-10-05,spotify:album:71rdhgc90Jjqd1QLcHFjHe
Nao,7aFTOGFDEqDtJUCziLVsVC,Drive and Disconnect,6sjwfGKGoahlZ53oepuR4H,False,2018-09-21,spotify:album:6sjwfGKGoahlZ53oepuR4H
Nao,7aFTOGFDEqDtJUCziLVsVC,Make It Out Alive (feat. SiR),72eDKJ53YvZkBvTjEKyrgj,True,2018-08-28,spotify:album:72eDKJ53YvZkBvTjEKyrgj
Nao,7aFTOGFDEqDtJUCziLVsVC,Another Lifetime (Shareware Remix),4YN6Zg6ANvwAdG2z8iV6Vu,False,2018-08-17,spotify:album:4YN6Zg6ANvwAdG2z8iV6Vu
Nao,7aFTOGFDEqDtJUCziLVsVC,Complicated,5nPFqFsQU6S0F5eWYtVU2b,False,2018-08-02,spotify:album:5nPFqFsQU6S0F5eWYtVU2b
Nao,7aFTOGFDEqDtJUCziLVsVC,Bros (NAO Remix),2i1Qo4E1CAwA29C0DCSPUo,False,2018-06-29,spotify:album:2i1Qo4E1CAwA29C0DCSPUo
Nao,7aFTOGFDEqDtJUCziLVsVC,Another Lifetime,5va5uWHiBH6H9ru6lO2QFc,False,2018-06-13,spotify:album:5va5uWHiBH6H9ru6lO2QFc
Nao,7aFTOGFDEqDtJUCziLVsVC,Nostalgia,59DK4qJUHbzapGrA9ZGOZR,False,2017-09-15,spotify:album:59DK4qJUHbzapGrA9ZGOZR
Nao,7aFTOGFDEqDtJUCziLVsVC,For All We Know - The Remixes - EP,1Yc1t2yclQXZ6djjYMOped,False,2017-02-09,spotify:album:1Yc1t2yclQXZ6djjYMOped
Nao,7aFTOGFDEqDtJUCziLVsVC,Girlfriend,5Qb3VW1KdcYHqFCzbqJLMY,False,2016-05-24,spotify:album:5Qb3VW1KdcYHqFCzbqJLMY
Nao,7aFTOGFDEqDtJUCziLVsVC,Fool to Love,1b0qmJFcA2mcll9MDWhEQO,False,2016-02-25,spotify:album:1b0qmJFcA2mcll9MDWhEQO
Nao,7aFTOGFDEqDtJUCziLVsVC,February 15,6iI212DhxMBlaIHfU0yeH5,False,2016-02-12,spotify:album:6iI212DhxMBlaIHfU0yeH5
Nao,7aFTOGFDEqDtJUCziLVsVC,Bad Blood,5n0A22kzg3Ba1nZtWIRvDX,False,2015-10-22,spotify:album:5n0A22kzg3Ba1nZtWIRvDX
Nao,7aFTOGFDEqDtJUCziLVsVC,So Good - EP,24Mvai61eMmHgDm2jtPkgL,False,2014-12-08,spotify:album:24Mvai61eMmHgDm2jtPkgL
Parker Millsap,0MASTEXfUt3bpiyGOoEaur,Other Arrangements,3mT3OKdxR7ELzAx5ZzwCB7,False,2018-04-20,spotify:album:3mT3OKdxR7ELzAx5ZzwCB7
Parker Millsap,0MASTEXfUt3bpiyGOoEaur,Come Back When You Can't Stay,1WArXP7FnSxw53Y5Z1m5C0,False,2018-03-30,spotify:album:1WArXP7FnSxw53Y5Z1m5C0
Parker Millsap,0MASTEXfUt3bpiyGOoEaur,Fine Line,4OSlGuyRuT7vdZ0DZiFwur,False,2018-03-09,spotify:album:4OSlGuyRuT7vdZ0DZiFwur
Parker Millsap,0MASTEXfUt3bpiyGOoEaur,Luck Mansion Sessions,7FH9uWeYcBAXn3kVCnLTjJ,False,2017-03-17,spotify:album:7FH9uWeYcBAXn3kVCnLTjJ
Parker Millsap,0MASTEXfUt3bpiyGOoEaur,The Very Last Day,5XytYGT5qv5E7oOOy4Wztz,False,2016-03-11,spotify:album:5XytYGT5qv5E7oOOy4Wztz
Parker Millsap,0MASTEXfUt3bpiyGOoEaur,Pining,7ANZAB3oCKKdF1TXjBTJ0P,False,2016-02-05,spotify:album:7ANZAB3oCKKdF1TXjBTJ0P
Parker Millsap,0MASTEXfUt3bpiyGOoEaur,Old Time Religion EP,1PU5iow929JrUZgPYqqe6t,False,2014-03-31,spotify:album:1PU5iow929JrUZgPYqqe6t
